"name_nsi";"price";"index";"environment";"quality_of_living";"safety";"transport";"services";"relax";"condition";"area";"energy_costs";"provision";"certificate";"construction_type";"orientation";"year_built";"last_reconstruction";"total_floors";"floor";"lift";"balkonies";"loggia";"cellar";"type";"rooms";"district"
"Banka";248400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,23;NA;0;"B";NA;NA;NA;NA;7;3;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";80000;NA;NA;NA;NA;NA;NA;NA;"New building";29,44;NA;0;"A";NA;"South";NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Piešťany"
"Banka";380000;NA;NA;NA;NA;NA;NA;NA;"New building";80;NA;0;"B";NA;"West";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Piešťany"
"Banka";163500;NA;NA;NA;NA;NA;NA;NA;"New building";74;NA;0;"A";NA;"West";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Piešťany"
"Banka";123500;NA;NA;NA;NA;NA;NA;NA;"New building";55;NA;0;"A";NA;"East";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";145000;NA;NA;NA;NA;NA;NA;NA;"New building";46;NA;0;"A";NA;NA;2023;NA;NA;2;1;NA;NA;0;"1-room apartment";1;"Piešťany"
"Banka";204400;NA;NA;NA;NA;NA;NA;NA;"New building";86,72;NA;1;"A";NA;NA;2021;NA;NA;3;1;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";127000;NA;NA;NA;NA;NA;NA;NA;"New building";37;NA;0;"A";NA;NA;2021;NA;5;3;0;NA;NA;0;"1-room apartment";1;"Piešťany"
"Banka";123000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";75,5;NA;0;NA;NA;NA;1985;NA;4;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";145000;NA;NA;NA;NA;NA;NA;NA;"New building";70;NA;0;NA;NA;NA;2022;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Piešťany"
"Banka";145000;NA;NA;NA;NA;NA;NA;NA;"New building";75;NA;0;NA;"Cube";NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Piešťany"
"Banka";249900;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,97;NA;0;"A";NA;NA;NA;NA;7;3;1;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";277900;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";78,69;NA;0;"B";NA;NA;NA;NA;7;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";259800;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,86;NA;0;"A";NA;NA;NA;NA;7;4;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";248400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,94;NA;0;"B";NA;NA;NA;NA;7;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";148350;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";31,33;NA;0;"B";NA;NA;NA;NA;7;1;0;NA;NA;0;"1-room apartment";1;"Piešťany"
"Banka";253400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,94;NA;0;"A";NA;NA;NA;NA;7;5;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";260300;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,97;NA;0;"A";NA;NA;NA;NA;7;4;1;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";258800;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,84;NA;0;"B";NA;NA;NA;NA;7;1;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";249400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,86;NA;0;"B";NA;NA;NA;NA;7;3;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";249400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,86;NA;0;"B";NA;NA;NA;NA;7;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";248800;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,92;NA;0;"B";NA;NA;NA;NA;7;1;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";249900;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,97;NA;0;"B";NA;NA;NA;NA;7;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";278400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";78,39;NA;0;"B";NA;NA;NA;NA;7;1;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";253400;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,94;NA;0;"A";NA;NA;NA;NA;7;4;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";277900;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";78,69;NA;0;"A";NA;NA;NA;NA;7;3;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";252300;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";68,94;NA;0;"A";NA;NA;NA;NA;7;3;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";248800;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,23;NA;0;"B";NA;NA;NA;NA;7;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";252500;7,3;9,2;8,1;6,8;8,9;4,7;3,7;"New building";69,23;NA;0;"B";NA;NA;NA;NA;7;3;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";123500;NA;NA;NA;NA;NA;NA;NA;"New building";46,35;70;0;"A";"Mixed";NA;NA;NA;NA;3;0;1;NA;0;"2-room apartment";2;"Piešťany"
"Banka";273600;NA;NA;NA;NA;NA;NA;NA;"New building";114,15;NA;0;"B";NA;NA;2021;NA;3;2;0;NA;NA;0;"4-room apartment";4;"Piešťany"
"Banka";273600;NA;NA;NA;NA;NA;NA;NA;"New building";114,15;NA;0;"B";NA;NA;2021;NA;3;2;0;NA;NA;0;"4-room apartment";4;"Piešťany"
"Banka";163500;NA;NA;NA;NA;NA;NA;NA;"New building";64,44;70;0;"A";"Mixed";NA;NA;NA;NA;2;0;1;NA;0;"3-room apartment";3;"Piešťany"
"Banka";123500;NA;NA;NA;NA;NA;NA;NA;"New building";46,35;70;0;"A";"Mixed";NA;NA;NA;NA;3;0;1;NA;0;"2-room apartment";2;"Piešťany"
"Banka";163500;NA;NA;NA;NA;NA;NA;NA;"New building";64,44;70;0;"A";"Mixed";NA;NA;NA;NA;2;0;1;NA;0;"3-room apartment";3;"Piešťany"
"Banka";140736;NA;NA;NA;NA;NA;NA;NA;"New building";58,64;NA;0;"B";NA;NA;2021;NA;3;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";140736;NA;NA;NA;NA;NA;NA;NA;"New building";58,64;NA;0;"B";NA;NA;2021;NA;3;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";273600;NA;NA;NA;NA;NA;NA;NA;"New building";114,15;NA;0;"B";NA;NA;2021;NA;3;2;0;NA;NA;0;"4-room apartment";4;"Piešťany"
"Banka";150000;NA;NA;NA;NA;NA;NA;NA;"New building";58,64;NA;1;NA;NA;NA;2021;NA;2;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";291000;NA;NA;NA;NA;NA;NA;NA;"New building";107,3;NA;1;NA;NA;NA;2021;NA;2;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";150000;NA;NA;NA;NA;NA;NA;NA;"New building";58,64;NA;1;NA;NA;NA;2021;NA;2;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";123500;7,3;8,8;7,7;6,9;8,4;6,8;3,8;"New building";54;NA;0;"A";NA;NA;2022;NA;2;2;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";151000;NA;NA;NA;NA;NA;NA;NA;"Under construction";70;NA;0;"A";NA;NA;2022;NA;2;NA;0;NA;NA;0;"3-room apartment";3;"Piešťany"
"Banka";255480;NA;NA;NA;NA;NA;NA;NA;"Under construction";106,45;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Piešťany"
"Banka";140736;NA;NA;NA;NA;NA;NA;NA;"Under construction";58,64;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Piešťany"
"Banka";149900;NA;NA;NA;NA;NA;NA;NA;"Original condition";67,5;NA;0;"A";NA;"Southwest";NA;NA;NA;2;0;NA;2;0;"3-room apartment";3;"Piešťany"
"Banka";69900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";22,2;NA;0;"A";"Brick";"West";NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Piešťany"
"Banka";64900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";22;NA;0;"A";"Brick";"East";NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Piešťany"
"Senica";53000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";21;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"Studio";1;"Senica"
"Senica";89900;NA;NA;NA;NA;NA;NA;NA;"New building";36;NA;0;"A";NA;NA;NA;NA;NA;NA;1;1;NA;0;"1-room apartment";1;"Senica"
"Senica";119900;NA;NA;NA;NA;NA;NA;NA;"New building";46,5;NA;0;"A";NA;NA;NA;NA;NA;NA;1;1;NA;0;"2-room apartment";2;"Senica"
"Senica";104990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";72;NA;1;"none";NA;NA;1900;NA;7;2;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";68000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";26;NA;0;"B";NA;NA;NA;NA;12;12;1;1;NA;0;"Studio";1;"Senica"
"Senica";85000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";57;130;1;NA;NA;"South";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";69900;NA;NA;NA;NA;NA;NA;NA;"Original condition";49;96;1;NA;NA;NA;NA;NA;4;2;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";77900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";55;174;1;NA;NA;NA;NA;2017;3;3;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";118000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;NA;1;NA;NA;NA;NA;NA;7;1;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";74800;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";37;NA;0;"C";NA;NA;NA;NA;7;1;1;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";120000;NA;NA;NA;NA;NA;NA;NA;"New building";45;NA;0;"none";NA;NA;2023;NA;1;NA;1;1;NA;0;"2-room apartment";2;"Senica"
"Senica";118000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";64;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";70000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";43;NA;0;NA;"Panel";NA;NA;NA;4;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";95000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;NA;0;NA;NA;NA;NA;NA;12;12;1;1;NA;0;"3-room apartment";3;"Senica"
"Senica";82990;NA;NA;NA;NA;NA;NA;NA;"Original condition";36;NA;0;NA;"Other";NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";83990;NA;NA;NA;NA;NA;NA;NA;"Original condition";NA;NA;0;NA;"Other";NA;NA;NA;NA;2;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";84990;NA;NA;NA;NA;NA;NA;NA;"Original condition";NA;NA;0;NA;"Other";NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";93990;NA;NA;NA;NA;NA;NA;NA;"Original condition";NA;NA;0;NA;"Other";NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";95000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70;NA;0;"B";"Panel";NA;NA;NA;3;3;0;1;NA;0;"2-room apartment";2;"Senica"
"Senica";75000;NA;NA;NA;NA;NA;NA;NA;"Original condition";54;NA;0;"none";NA;NA;NA;NA;7;2;1;1;NA;0;"1-room apartment";1;"Senica"
"Senica";140000;NA;NA;NA;NA;NA;NA;NA;"Original condition";74;NA;0;"none";NA;NA;NA;NA;6;1;1;1;NA;0;"3-room apartment";3;"Senica"
"Senica";100000;NA;NA;NA;NA;NA;NA;NA;"Original condition";56;NA;0;"none";NA;NA;NA;NA;6;1;1;1;NA;0;"2-room apartment";2;"Senica"
"Senica";115000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";74;NA;0;"B";"Panel";NA;NA;NA;3;3;0;1;NA;0;"3-room apartment";3;"Senica"
"Senica";68000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";42;NA;0;"A";NA;NA;NA;NA;8;2;1;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";85000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";64;150;0;NA;NA;"Southwest";NA;NA;NA;NA;0;NA;NA;1;"3-room apartment";3;"Senica"
"Senica";134900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";69;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";129000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";85,7;206;1;"A";NA;NA;NA;NA;7;7;1;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";63900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";31,05;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";224900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";114,56;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"4-room apartment";4;"Senica"
"Senica";205900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";105,34;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";98000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";50,06;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";89400;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";47,05;NA;0;"A";NA;NA;NA;NA;1;1;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";127600;NA;NA;NA;NA;NA;NA;NA;"New building";51;NA;0;"A";NA;NA;NA;NA;6;2;1;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";124500;NA;NA;NA;NA;NA;NA;NA;"Original condition";65;NA;0;NA;"Panel";NA;NA;NA;NA;2;0;1;NA;0;"2-room apartment";2;"Senica"
"Senica";110000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";55;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";89000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";53;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";104900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";64;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";55000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";24;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"Studio";1;"Senica"
"Senica";75000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";37;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";124900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";83;NA;0;NA;"Panel";NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Senica"
"Senica";124000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";74;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";97000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";58;170;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";82000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";45;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";125900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Senica"
"Senica";89990;NA;NA;NA;NA;NA;NA;NA;"Original condition";54;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";125000;NA;NA;NA;NA;NA;NA;NA;"New building";48,55;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";125000;NA;NA;NA;NA;NA;NA;NA;"New building";50,87;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";153000;NA;NA;NA;NA;NA;NA;NA;"New building";77;NA;0;"A";NA;"West";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";113990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;NA;1;"none";NA;NA;1900;NA;4;3;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";73000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";88000;NA;NA;NA;NA;NA;NA;NA;"Original condition";67;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";134900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68,92;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";135300;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";69,43;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";224900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";114,56;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";144400;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";73,87;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";135300;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";69,43;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";205900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";105,34;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";63900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";31,16;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";64900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";31,76;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Senica";89400;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";47,05;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";95600;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";50,06;NA;0;"B";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";95000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";63;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";75000;NA;NA;NA;NA;NA;NA;NA;"Original condition";49;NA;1;"none";NA;NA;1900;NA;4;2;0;NA;NA;0;"2-room apartment";2;"Senica"
"Senica";105000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";64,13;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Senica";55000;NA;NA;NA;NA;NA;NA;NA;"Original condition";NA;NA;0;NA;"Other";NA;NA;NA;NA;NA;0;NA;NA;0;"Studio";1;"Senica"
"Senica";109850;NA;NA;NA;NA;NA;NA;NA;"Original condition";75;NA;0;"C";NA;NA;NA;NA;8;8;1;NA;NA;0;"3-room apartment";3;"Senica"
"Cerová";57000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";45;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Dojč";159900;NA;NA;NA;NA;NA;NA;NA;"New building";80;NA;0;NA;"Brick";NA;NA;NA;NA;1;0;NA;NA;0;"3-room apartment";3;"Senica"
"Kuklov";89900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";85;100;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Senica"
"Kúty";168500;NA;NA;NA;NA;NA;NA;NA;"New building";74,8;NA;0;NA;"Brick";NA;NA;NA;NA;5;1;NA;NA;0;"3-room apartment";3;"Senica"
"Kúty";125900;NA;NA;NA;NA;NA;NA;NA;"New building";54,8;NA;0;NA;NA;NA;NA;NA;5;5;1;1;NA;0;"2-room apartment";2;"Senica"
"Kúty";144300;NA;NA;NA;NA;NA;NA;NA;"Under construction";63,15;NA;0;NA;NA;NA;2022;NA;NA;NA;1;1;NA;0;"2-room apartment";2;"Senica"
"Kúty";125900;NA;NA;NA;NA;NA;NA;NA;"Under construction";54,8;NA;0;NA;NA;NA;2022;NA;NA;NA;1;1;NA;0;"2-room apartment";2;"Senica"
"Kúty";82500;NA;NA;NA;NA;NA;NA;NA;"Under construction";36;NA;0;NA;NA;NA;2022;NA;NA;NA;1;1;NA;0;"1-room apartment";1;"Senica"
"Kúty";82500;NA;NA;NA;NA;NA;NA;NA;"New building";36;NA;0;NA;NA;NA;NA;NA;5;4;1;1;NA;0;"1-room apartment";1;"Senica"
"Smrdáky";65000;NA;NA;NA;NA;NA;NA;NA;"Original condition";79;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Senica"
"Šajdíkove Humence";110000;NA;NA;NA;NA;NA;NA;NA;"New building";27;NA;0;NA;NA;NA;NA;NA;2;2;0;NA;NA;0;"1-room apartment";1;"Senica"
"Šajdíkove Humence";117890;NA;NA;NA;NA;NA;NA;NA;"Under construction";27;NA;0;"A";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Šajdíkove Humence";111500;NA;NA;NA;NA;NA;NA;NA;"New building";27,13;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Senica"
"Libichava";73000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";59;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bánovce nad Bebravou"
"Dubnica nad Váhom";105000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";58;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";112000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Other";NA;NA;NA;NA;4;0;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";122900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;NA;0;NA;"Panel";NA;NA;NA;NA;1;1;NA;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";118900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Other";NA;NA;NA;NA;4;1;NA;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";132900;NA;NA;NA;NA;NA;NA;NA;"New building";53;NA;0;NA;"Other";NA;NA;NA;NA;3;0;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";112900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Other";NA;NA;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";127900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Panel";NA;NA;NA;NA;1;1;NA;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";147900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Other";NA;NA;NA;NA;3;1;NA;NA;0;"4-room apartment";4;"Ilava"
"Dubnica nad Váhom";410000;NA;NA;NA;NA;NA;NA;NA;"New building";186;NA;0;NA;NA;NA;NA;NA;NA;7;1;4;NA;0;"5 or more room apartment";5;"Ilava"
"Dubnica nad Váhom";102900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";65;140;0;NA;NA;NA;NA;NA;12;2;1;NA;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";68900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";40;NA;0;"none";NA;NA;1980;NA;11;5;1;NA;NA;0;"1-room apartment";1;"Ilava"
"Dubnica nad Váhom";67000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";30;NA;0;NA;NA;NA;NA;NA;2;2;0;NA;1;0;"1-room apartment";1;"Ilava"
"Dubnica nad Váhom";67000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";40;NA;0;NA;NA;NA;NA;NA;11;9;1;1;NA;0;"1-room apartment";1;"Ilava"
"Dubnica nad Váhom";129900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";NA;NA;0;NA;"Panel";NA;NA;NA;NA;5;1;2;NA;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";102900;NA;NA;NA;NA;NA;NA;NA;"Original condition";47;NA;0;NA;"Brick";NA;NA;NA;NA;2;0;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";129000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";NA;NA;0;NA;"Panel";NA;NA;NA;NA;NA;1;NA;NA;0;"4-room apartment";4;"Ilava"
"Dubnica nad Váhom";93000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";NA;NA;0;NA;"Brick";NA;NA;NA;NA;1;0;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";119500;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;NA;1;NA;NA;NA;1986;NA;NA;5;1;NA;1;0;"3-room apartment";3;"Ilava"
"Dubnica nad Váhom";63600;NA;NA;NA;NA;NA;NA;NA;"Original condition";45;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Ilava"
"Dubnica nad Váhom";114900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";61;NA;0;NA;"Panel";NA;NA;NA;NA;1;0;NA;NA;0;"2-room apartment";2;"Ilava"
